 3696.00000, 10481.00000, 1566, 28611268,10.0 Wavelength region, lines selected, lines processed, Vmicro
                                                                     Lande factors       Damping parameters  Central
Spec Ion       WL_air(A)  log gf* E_low(eV) J lo E_up(eV)  J up  lower   upper    mean   Rad.   Stark  Waals  depth
'  LS                                                              3s.5d                 1D'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Mg 2',        7896.3660,  0.650,  9.9993,  1.5, 11.5690,  2.5, 99.000, 99.000, 99.000, 0.000,-4.540, 0.000, 0.058,
'  LS                                                            2p6.4p                 2P*'
'  LS                                                              2p6.4d                2D'
'_          Mg Kurucz NLTE  Mg+             14 wl:KP  14 gf:KP  14 KP  14 KP  14 KP  14 KP  14 KP  14 KP  14 KP'
'He 1',        7919.1510, -2.423, 23.0071,  2.0, 24.5723,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.011,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.30d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7924.5210, -2.379, 23.0071,  2.0, 24.5712,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.012,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.29d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7930.4850, -2.333, 23.0071,  2.0, 24.5700,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.013,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.28d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7937.1350, -2.286, 23.0071,  2.0, 24.5687,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.014,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.27d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7944.5800, -2.237, 23.0071,  2.0, 24.5673,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.016,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.26d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7952.9530, -2.186, 23.0071,  2.0, 24.5656,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.018,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.25d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7962.4150, -2.132, 23.0071,  2.0, 24.5638,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.020,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.24d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'Si 3',        7964.6410, -0.200, 26.5986,  1.0, 28.1549,  2.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.011,
'  LS                                                            3s.5p                  1P*'
'  LS                                                              3s.5d                 3D'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'He 1',        7971.6240, -2.421, 22.9203,  0.0, 24.4752,  1.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.011,
'  LS                                                             1s.3s                  1S'
'  LS                                                             1s.11p                1P*'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7973.1660, -2.077, 23.0071,  2.0, 24.5617,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.022,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.23d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7985.4520, -2.019, 23.0071,  2.0, 24.5593,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.025,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.22d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        7999.5830, -1.958, 23.0071,  2.0, 24.5565,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.027,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.21d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        8015.9480, -1.895, 23.0071,  2.0, 24.5534,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.031,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.20d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'C 3',         8021.1500,  0.530, 42.9802,  2.0, 44.5254,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.011,
'  LS                                                           1s2.2s.5d                1D'
'  LS                                                             1s2.2s.6f             1F*'
'NB         CNO, Na 1, Mg 1:C+2              4 wl:NIST10   4 gf:NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10   4 NIST10'
'He 1',        8035.0470, -1.828, 23.0071,  2.0, 24.5497,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.034,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.19d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        8057.5510, -1.758, 23.0071,  2.0, 24.5454,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.039,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.18d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        8084.2920, -1.683, 23.0071,  2.0, 24.5403,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.044,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.17d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        8094.0850, -2.296, 22.9203,  0.0, 24.4517,  1.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.014,
'  LS                                                             1s.3s                  1S'
'  LS                                                             1s.10p                1P*'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'Si 3',        8102.7080,  1.060, 28.5537,  3.0, 30.0834,  4.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.055,
'  LS                                                             3s.5g                  3G'
'  LS                                                             3s.6h                 3H*'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 3',        8102.9970,  1.160, 28.5538,  4.0, 30.0834,  5.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.064,
'  LS                                                             3s.5g                  3G'
'  LS                                                             3s.6h                 1H*'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 3',        8103.2270,  1.160, 28.5538,  4.0, 30.0834,  5.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.064,
'  LS                                                             3s.5g                  1G'
'  LS                                                             3s.6h                 1H*'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 3',        8103.4510,  1.240, 28.5539,  5.0, 30.0834,  6.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.073,
'  LS                                                             3s.5g                  3G'
'  LS                                                             3s.6h                 3H*'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'He 1',        8116.4260, -1.604, 23.0071,  2.0, 24.5342,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.050,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.16d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'He 1',        8155.5510, -1.520, 23.0071,  2.0, 24.5269,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.057,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.15d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'Si 3',        8190.4670,  0.770, 28.5496,  2.0, 30.0629,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.032,
'  LS                                                            3s.5f                  3F*'
'  LS                                                              3s.6g                 3G'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 3',        8190.6750,  0.380, 28.5497,  3.0, 30.0630,  4.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.015,
'  LS                                                            3s.5f                  3F*'
'  LS                                                              3s.6g                 1G'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 3',        8190.9500,  0.700, 28.5497,  3.0, 30.0629,  4.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.028,
'  LS                                                            3s.5f                  3F*'
'  LS                                                              3s.6g                 3G'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'Si 3',        8191.6820,  1.000, 28.5499,  4.0, 30.0630,  5.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.049,
'  LS                                                            3s.5f                  3F*'
'  LS                                                              3s.6g                 3G'
'_          Li 1 - K 5 Bell Si+2             5 wl:KP   5 gf:KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP   5 KP'
'He 1',        8203.8850, -1.430, 23.0071,  2.0, 24.5180,  3.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.065,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.14d                3D'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'Mg 2',        8213.9870, -0.270,  9.9955,  0.5, 11.5046,  0.5, 99.000, 99.000, 99.000, 0.000,-4.770, 0.000, 0.012,
'  LS                                                            2p6.4p                 2P*'
'  LS                                                              2p6.5s                2S'
'_          Mg Kurucz NLTE  Mg+             14 wl:KP  14 gf:KP  14 KP  14 KP  14 KP  14 KP  14 KP  14 KP  14 KP'
'He 1',        8220.2910, -2.343, 23.0071,  2.0, 24.5149,  1.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.017,
'  LS                                                            1s.3p                  3P*'
'  LS                                                              1s.14s                3S'
'_          He Kurucz NLTE  He               1 wl:K   1 gf:K   1 K   1 K   1 K   1 K   1 K   1 K   1 K'
'Mg 2',        8234.6360,  0.030,  9.9993,  1.5, 11.5046,  0.5, 99.000, 99.000, 99.000, 0.000,-4.770, 0.000, 0.022,
'  LS                                                            2p6.4p                 2P*'
'  LS                                                              2p6.5s                2S'
'_          Mg Kurucz NLTE  Mg+             14 wl:KP  14 gf:KP  14 KP  14 KP  14 KP  14 KP  14 KP  14 KP  14 KP'
'Fe 3',        8235.3754,  1.369, 25.7442,  7.0, 27.2493,  8.0,  1.430,  1.380,  1.190, 8.700,-4.050,-7.440, 0.018,
'  LS                                                                        3d5.(6S).5g 7G'
'  LS                                                                       3d5.(6S).6h 7H*'
'_          Kurucz FeIII 201Fe+2            13 wl:K10  13 gf:K10  13 K10  13 K10  13 K10  13 K10  13 K10  13 K10  13 K10'
'Fe 3',        8235.3754,  1.089, 25.7442,  6.0, 27.2493,  7.0,  1.410,  1.330,  1.080, 8.700,-4.050,-7.440, 0.010,
'  LS                                                                        3d5.(6S).5g 7G'
'  LS                                                                       3d5.(6S).6h 7H*'
'_          Kurucz FeIII 201Fe+2            13 wl:K10  13 gf:K10  13 K10  13 K10  13 K10  13 K10  13 K10  13 K10  13 K10'
'Fe 3',        8236.5289,  1.132, 25.7444,  6.0, 27.2493,  7.0,  1.330,  1.300,  1.200, 8.700,-4.050,-7.440, 0.011,
'  LS                                                                        3d5.(6S).5g 5G'
'  LS                                                                       3d5.(6S).6h 5H*'
'_          Kurucz FeIII 201Fe+2            13 wl:K10  13 gf:K10  13 K10  13 K10  13 K10  13 K10  13 K10  13 K10  13 K10'
'He 2',        8236.7830,  0.261, 52.2411,  4.5, 53.7460,  5.5, 99.000, 99.000, 99.000,10.000, 0.000, 0.000, 0.023,
'                                                                                       n=5'
'                                                                                      n= 9'
'_          He Kurucz NLTE  He+              1 wl:CDROM18   1 gf:CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18   1 CDROM18'
'He 1',        8237.0250, -2.538, 23.0737,  3.0, 24.5785,  4.0, 99.000, 99.000, 99.000, 0.000, 0.000, 0.000, 0.011,
